"","content_id","content_type","category","reaction_type","date_time","sentiment","score"
"3550","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","super love","10/24/2020 16:05","positive",75
"3551","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","indifferent","5/9/2021 10:26","neutral",20
"3552","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","like","9/22/2020 4:03","positive",50
"3553","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","scared","9/19/2020 1:28","negative",15
"3554","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","like","11/5/2020 9:48","positive",50
"3555","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","scared","1/10/2021 17:44","negative",15
"3556","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","disgust","11/8/2020 16:45","negative",0
"3557","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","adore","12/8/2020 19:03","positive",72
"3558","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","cherish","6/9/2021 13:52","positive",70
"3559","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","cherish","5/6/2021 16:33","positive",70
"3560","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","intrigued","10/14/2020 9:09","positive",45
"3561","88cbf75c-79f0-42cb-8733-af670f39d6e0","audio","animals","super love","2/24/2021 13:10","positive",75
"3562","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","scared","10/8/2020 1:34","negative",15
"3563","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","disgust","6/19/2020 22:41","negative",0
"3564","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","cherish","7/30/2020 9:35","positive",70
"3565","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","interested","9/25/2020 18:52","positive",30
"3566","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","adore","8/2/2020 15:42","positive",72
"3567","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","worried","11/12/2020 13:11","negative",12
"3568","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","like","10/14/2020 12:57","positive",50
"3569","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","super love","8/6/2020 7:35","positive",75
"3570","58e8f463-aee3-46bb-81bb-a49ed8de8b04","GIF","technology","adore","11/4/2020 16:07","positive",72
"3571","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","want","9/30/2020 23:36","positive",70
"3572","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","interested","11/17/2020 14:45","positive",30
"3573","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","intrigued","8/31/2020 19:58","positive",45
"3574","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","love","9/13/2020 22:47","positive",65
"3575","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","adore","9/24/2020 8:15","positive",72
"3576","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","interested","4/12/2021 6:20","positive",30
"3577","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","scared","3/7/2021 9:41","negative",15
"3578","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","scared","11/27/2020 4:40","negative",15
"3579","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","dislike","2/7/2021 6:15","negative",10
"3580","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","heart","3/16/2021 13:06","positive",60
"3581","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","scared","7/29/2020 8:56","negative",15
"3582","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","indifferent","5/17/2021 12:33","neutral",20
"3583","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","interested","3/19/2021 19:41","positive",30
"3584","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","want","10/4/2020 11:20","positive",70
"3585","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","cherish","10/3/2020 12:52","positive",70
"3586","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","dislike","6/4/2021 9:54","negative",10
"3587","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","dislike","5/23/2021 6:00","negative",10
"3588","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","cherish","10/24/2020 12:47","positive",70
"3589","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","disgust","5/1/2021 9:40","negative",0
"3590","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","intrigued","9/18/2020 9:16","positive",45
"3591","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","peeking","1/17/2021 18:16","neutral",35
"3592","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","indifferent","9/25/2020 11:46","neutral",20
"3593","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","heart","9/14/2020 8:02","positive",60
"3594","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","disgust","8/20/2020 1:42","negative",0
"3595","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","indifferent","1/10/2021 16:38","neutral",20
"3596","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","love","8/20/2020 13:02","positive",65
"3597","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","peeking","5/28/2021 20:53","neutral",35
"3598","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","scared","10/31/2020 12:06","negative",15
"3599","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","dislike","5/19/2021 14:20","negative",10
"3600","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","heart","4/17/2021 5:58","positive",60
"3601","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","cherish","11/15/2020 23:04","positive",70
"3602","218838d8-52f4-4608-a1ba-d8988cc3d029","video","food","peeking","4/15/2021 21:12","neutral",35
"3603","81d2e41e-39c2-41da-bea4-a6b46daa3f6f","video","science","worried","5/12/2021 0:26","negative",12
"3604","81d2e41e-39c2-41da-bea4-a6b46daa3f6f","video","science","worried","11/9/2020 19:39","negative",12
"3605","81d2e41e-39c2-41da-bea4-a6b46daa3f6f","video","science","heart","7/30/2020 9:35","positive",60
"3606","81d2e41e-39c2-41da-bea4-a6b46daa3f6f","video","science","indifferent","5/7/2021 19:02","neutral",20
"3607","81d2e41e-39c2-41da-bea4-a6b46daa3f6f","video","science","want","12/11/2020 8:08","positive",70
"3608","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","want","11/23/2020 13:19","positive",70
"3609","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","super love","11/25/2020 0:39","positive",75
"3610","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","interested","7/8/2020 22:57","positive",30
"3611","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","want","2/27/2021 6:36","positive",70
"3612","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","worried","11/12/2020 8:21","negative",12
"3613","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","scared","7/18/2020 15:52","negative",15
"3614","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","disgust","8/21/2020 6:46","negative",0
"3615","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","indifferent","1/4/2021 6:45","neutral",20
"3616","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","want","10/29/2020 2:26","positive",70
"3617","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","heart","11/17/2020 3:40","positive",60
"3618","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","scared","3/14/2021 17:41","negative",15
"3619","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","indifferent","2/27/2021 12:02","neutral",20
"3620","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","hate","2/8/2021 14:09","negative",5
"3621","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","dislike","10/14/2020 17:52","negative",10
"3622","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","disgust","6/11/2021 18:11","negative",0
"3623","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","super love","8/26/2020 10:39","positive",75
"3624","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","love","6/9/2021 21:09","positive",65
"3625","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","love","9/15/2020 8:40","positive",65
"3626","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","intrigued","6/19/2020 18:56","positive",45
"3627","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","indifferent","4/25/2021 15:31","neutral",20
"3628","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","dislike","6/20/2020 11:57","negative",10
"3629","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","adore","3/5/2021 0:18","positive",72
"3630","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","GIF","technology","peeking","9/10/2020 17:44","neutral",35
"3631","d200b97e-f661-4502-80d1-1e458816d558","audio","science","scared","6/3/2021 13:39","negative",15
"3632","d200b97e-f661-4502-80d1-1e458816d558","audio","science","worried","10/6/2020 9:50","negative",12
"3633","d200b97e-f661-4502-80d1-1e458816d558","audio","science","indifferent","2/25/2021 5:18","neutral",20
"3634","d200b97e-f661-4502-80d1-1e458816d558","audio","science","scared","5/12/2021 6:32","negative",15
"3635","d200b97e-f661-4502-80d1-1e458816d558","audio","science","worried","5/1/2021 5:44","negative",12
"3636","d200b97e-f661-4502-80d1-1e458816d558","audio","science","interested","8/3/2020 17:46","positive",30
"3637","d200b97e-f661-4502-80d1-1e458816d558","audio","science","peeking","11/1/2020 23:32","neutral",35
"3638","d200b97e-f661-4502-80d1-1e458816d558","audio","science","adore","10/25/2020 21:40","positive",72
"3639","d200b97e-f661-4502-80d1-1e458816d558","audio","science","dislike","9/17/2020 12:17","negative",10
"3640","d200b97e-f661-4502-80d1-1e458816d558","audio","science","heart","10/1/2020 0:53","positive",60
"3641","d200b97e-f661-4502-80d1-1e458816d558","audio","science","dislike","10/16/2020 0:18","negative",10
"3642","d200b97e-f661-4502-80d1-1e458816d558","audio","science","cherish","8/1/2020 10:15","positive",70
"3643","d200b97e-f661-4502-80d1-1e458816d558","audio","science","dislike","4/24/2021 2:54","negative",10
"3644","d200b97e-f661-4502-80d1-1e458816d558","audio","science","cherish","12/18/2020 21:07","positive",70
"3645","d200b97e-f661-4502-80d1-1e458816d558","audio","science","love","4/14/2021 5:20","positive",65
"3646","d200b97e-f661-4502-80d1-1e458816d558","audio","science","hate","2/4/2021 9:49","negative",5
"3647","d200b97e-f661-4502-80d1-1e458816d558","audio","science","adore","6/28/2020 21:08","positive",72
"3648","d200b97e-f661-4502-80d1-1e458816d558","audio","science","want","10/22/2020 12:28","positive",70
"3649","d200b97e-f661-4502-80d1-1e458816d558","audio","science","want","12/7/2020 20:08","positive",70
"3650","d200b97e-f661-4502-80d1-1e458816d558","audio","science","peeking","1/3/2021 8:48","neutral",35
"3651","d200b97e-f661-4502-80d1-1e458816d558","audio","science","intrigued","8/18/2020 20:30","positive",45
"3652","d200b97e-f661-4502-80d1-1e458816d558","audio","science","scared","10/27/2020 15:13","negative",15
"3653","d200b97e-f661-4502-80d1-1e458816d558","audio","science","interested","4/4/2021 20:00","positive",30
"3654","d200b97e-f661-4502-80d1-1e458816d558","audio","science","indifferent","9/9/2020 11:54","neutral",20
"3655","d200b97e-f661-4502-80d1-1e458816d558","audio","science","want","3/28/2021 4:02","positive",70
"3656","d200b97e-f661-4502-80d1-1e458816d558","audio","science","love","4/21/2021 1:24","positive",65
"3657","d200b97e-f661-4502-80d1-1e458816d558","audio","science","adore","8/9/2020 9:10","positive",72
"3658","d200b97e-f661-4502-80d1-1e458816d558","audio","science","dislike","2/23/2021 6:24","negative",10
"3659","d200b97e-f661-4502-80d1-1e458816d558","audio","science","worried","4/19/2021 10:35","negative",12
"3660","d200b97e-f661-4502-80d1-1e458816d558","audio","science","indifferent","3/21/2021 17:33","neutral",20
"3661","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","love","6/29/2020 20:55","positive",65
"3662","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","adore","2/19/2021 9:00","positive",72
"3663","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","disgust","8/12/2020 18:45","negative",0
"3664","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","super love","5/29/2021 20:36","positive",75
"3665","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","interested","8/22/2020 17:18","positive",30
"3666","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","disgust","10/17/2020 18:14","negative",0
"3667","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","interested","10/11/2020 2:08","positive",30
"3668","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","interested","3/17/2021 19:41","positive",30
"3669","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","want","4/29/2021 17:32","positive",70
"3670","763560f8-e3c4-4dec-a40c-411c22d05c7b","photo","food","cherish","4/5/2021 0:16","positive",70
"3671","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","indifferent","5/28/2021 2:46","neutral",20
"3672","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","like","7/24/2020 12:42","positive",50
"3673","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","scared","3/26/2021 20:50","negative",15
"3674","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","cherish","6/13/2021 8:28","positive",70
"3675","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","want","12/31/2020 2:03","positive",70
"3676","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","adore","4/17/2021 18:05","positive",72
"3677","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","peeking","3/4/2021 20:43","neutral",35
"3678","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","want","2/3/2021 8:00","positive",70
"3679","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","love","11/11/2020 8:32","positive",65
"3680","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","peeking","5/31/2021 10:12","neutral",35
"3681","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","dislike","1/10/2021 14:57","negative",10
"3682","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","dislike","11/22/2020 13:12","negative",10
"3683","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","heart","5/11/2021 0:13","positive",60
"3684","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","want","5/27/2021 18:30","positive",70
"3685","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","cherish","6/15/2021 14:17","positive",70
"3686","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","heart","6/13/2021 1:47","positive",60
"3687","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","want","1/31/2021 6:04","positive",70
"3688","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","worried","8/19/2020 4:55","negative",12
"3689","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","intrigued","7/13/2020 23:17","positive",45
"3690","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","photo","animals","heart","2/27/2021 7:04","positive",60
"3691","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","heart","5/4/2021 11:50","positive",60
"3692","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","like","5/8/2021 15:53","positive",50
"3693","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","dislike","11/11/2020 4:10","negative",10
"3694","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","dislike","12/13/2020 19:19","negative",10
"3695","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","intrigued","1/8/2021 20:01","positive",45
"3696","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","peeking","9/29/2020 15:38","neutral",35
"3697","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","worried","6/30/2020 11:41","negative",12
"3698","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","peeking","6/9/2021 12:01","neutral",35
"3699","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","peeking","5/11/2021 10:06","neutral",35
"3700","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","adore","2/16/2021 10:42","positive",72
"3701","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","interested","7/24/2020 8:29","positive",30
"3702","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","peeking","12/10/2020 14:26","neutral",35
"3703","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","dislike","5/30/2021 20:44","negative",10
"3704","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","peeking","8/29/2020 17:11","neutral",35
"3705","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","super love","4/7/2021 7:14","positive",75
"3706","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","disgust","11/15/2020 5:21","negative",0
"3707","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","cherish","6/1/2021 14:03","positive",70
"3708","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","like","6/2/2021 19:57","positive",50
"3709","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","love","12/30/2020 8:06","positive",65
"3710","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","intrigued","3/18/2021 6:26","positive",45
"3711","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","adore","5/21/2021 20:39","positive",72
"3712","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","hate","2/7/2021 14:56","negative",5
"3713","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","heart","2/8/2021 23:19","positive",60
"3714","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","interested","8/16/2020 14:46","positive",30
"3715","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","hate","9/30/2020 14:57","negative",5
"3716","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","super love","4/13/2021 1:36","positive",75
"3717","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","like","10/15/2020 7:49","positive",50
"3718","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","like","11/9/2020 3:14","positive",50
"3719","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","love","8/11/2020 17:42","positive",65
"3720","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","disgust","4/30/2021 2:53","negative",0
"3721","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","heart","6/27/2020 9:44","positive",60
"3722","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","disgust","3/25/2021 4:44","negative",0
"3723","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","heart","1/22/2021 19:04","positive",60
"3724","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","cherish","7/5/2020 6:26","positive",70
"3725","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","adore","7/28/2020 0:47","positive",72
"3726","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","love","5/10/2021 10:06","positive",65
"3727","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","super love","7/21/2020 6:20","positive",75
"3728","3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","GIF","healthy eating","interested","2/2/2021 8:00","positive",30
"3729","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","cherish","10/9/2020 22:18","positive",70
"3730","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","adore","8/11/2020 6:10","positive",72
"3731","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","indifferent","9/20/2020 9:25","neutral",20
"3732","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","intrigued","6/11/2021 16:52","positive",45
"3733","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","love","3/2/2021 8:14","positive",65
"3734","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","interested","7/30/2020 7:50","positive",30
"3735","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","hate","1/26/2021 13:03","negative",5
"3736","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","worried","12/26/2020 12:51","negative",12
"3737","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","indifferent","10/21/2020 4:00","neutral",20
"3738","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","interested","5/19/2021 12:43","positive",30
"3739","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","cherish","6/17/2021 5:04","positive",70
"3740","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","cherish","7/9/2020 7:12","positive",70
"3741","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","adore","4/8/2021 21:43","positive",72
"3742","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","heart","12/22/2020 13:14","positive",60
"3743","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","super love","2/13/2021 3:51","positive",75
"3744","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","hate","3/12/2021 13:46","negative",5
"3745","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","want","10/30/2020 15:07","positive",70
"3746","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","adore","6/25/2020 4:08","positive",72
"3747","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","heart","10/30/2020 21:25","positive",60
"3748","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","super love","8/21/2020 23:17","positive",75
"3749","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","interested","6/24/2020 15:03","positive",30
"3750","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","super love","3/7/2021 9:05","positive",75
"3751","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","interested","12/3/2020 6:02","positive",30
"3752","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","want","10/7/2020 3:32","positive",70
"3753","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","like","8/7/2020 6:44","positive",50
"3754","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","love","7/27/2020 19:26","positive",65
"3755","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","hate","1/27/2021 6:34","negative",5
"3756","09bb0893-a05b-49bc-95ec-1e158577bf13","photo","healthy eating","love","1/18/2021 6:16","positive",65
"3757","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","cherish","7/21/2020 3:32","positive",70
"3758","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","interested","6/7/2021 22:10","positive",30
"3759","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","worried","5/5/2021 22:16","negative",12
"3760","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","intrigued","12/25/2020 18:52","positive",45
"3761","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","disgust","12/9/2020 5:32","negative",0
"3762","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","love","4/29/2021 9:06","positive",65
"3763","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","indifferent","9/9/2020 22:34","neutral",20
"3764","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","hate","7/18/2020 3:10","negative",5
"3765","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","like","9/1/2020 5:15","positive",50
"3766","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","hate","1/7/2021 1:06","negative",5
"3767","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","intrigued","2/8/2021 15:10","positive",45
"3768","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","worried","3/25/2021 23:55","negative",12
"3769","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","want","4/8/2021 20:24","positive",70
"3770","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","cherish","7/11/2020 2:54","positive",70
"3771","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","scared","6/16/2021 12:29","negative",15
"3772","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","adore","6/16/2021 7:03","positive",72
"3773","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","scared","7/14/2020 8:44","negative",15
"3774","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","love","4/7/2021 21:31","positive",65
"3775","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","disgust","2/7/2021 9:49","negative",0
"3776","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","hate","10/8/2020 14:25","negative",5
"3777","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","peeking","9/12/2020 20:54","neutral",35
"3778","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","disgust","2/12/2021 8:00","negative",0
"3779","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","interested","10/11/2020 21:28","positive",30
"3780","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","heart","9/2/2020 8:18","positive",60
"3781","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","scared","4/29/2021 15:05","negative",15
"3782","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","disgust","12/16/2020 23:09","negative",0
"3783","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","hate","6/21/2020 7:43","negative",5
"3784","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","super love","9/23/2020 8:35","positive",75
"3785","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","heart","1/22/2021 17:36","positive",60
"3786","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","super love","9/1/2020 6:30","positive",75
"3787","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","like","5/13/2021 14:58","positive",50
"3788","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","adore","6/17/2021 11:05","positive",72
"3789","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","cherish","4/3/2021 13:27","positive",70
"3790","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","dislike","5/20/2021 6:42","negative",10
"3791","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","want","9/6/2020 6:42","positive",70
"3792","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","cherish","6/13/2021 20:33","positive",70
"3793","af6c5966-dfe7-460b-9853-62ed9f18aed4","photo","technology","love","8/13/2020 18:40","positive",65
